URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://www.law.columbia.edu/hfs-moot-court/interactive/165482/the-competition-three,404,,6/13/17,Not found,Desktop,6/13/17
http://www.law.columbia.edu/centers/climatechange/climatechangechart,404,,5/27/17,Not found,Desktop,5/27/17
http://www.law.columbia.edu/law_school/communications/reports/summer06/capitalpunish?&,404,,1/21/17,Not found,Desktop,7/19/17
http://www.law.columbia.edu/human-rights-institute/events/calendar,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/ctlm%20docs/hduffy%20excerpt%20use.pdf,404,,2/1/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/center_program/ag/Library/videos/summer09/harvey,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/State%20Attorneys%20General%20and%20the%20Client-Attorney%20Relationship-%20Establishing%20the%20Power%20to%20Sue%20State%20Officers_0.pdf,404,,6/15/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/media_inquiries/news_faculty/securities,404,,6/13/17,Not found,Desktop,6/13/17
http://www.law.columbia.edu/fac/David_Wolfson,404,,6/14/17,Not found,Desktop,6/14/17
http://www.law.columbia.edu/media_inquiries/news_faculty/race-social-justice,404,,1/24/17,Not found,Desktop,6/25/17
http://www.law.columbia.edu/media_inquiries/news_faculty/corporate,404,,6/2/17,Not found,Desktop,6/2/17
http://www.law.columbia.edu/fac/Jeremy_Perelman,404,,7/5/17,Not found,Desktop,7/5/17
http://www.law.columbia.edu/library/Research_Guides/reference_tools/ref_tools_guide,404,,7/9/17,Not found,Desktop,7/9/17
http://www.law.columbia.edu/law_school/communications/reports/Fall2004/newdean,404,,1/24/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/media_inquiries/news_faculty/cyberlaw,404,,1/21/17,Not found,Desktop,6/14/17
http://www.law.columbia.edu/law_school/communications/reports/Spring2002/six4,404,,7/7/17,Not found,Desktop,7/7/17
http://www.law.columbia.edu/sites/default/files/microsites/information-technology/files/_how_to_configure-a-vpn-connection-mac-os-sierra.pdf,404,,4/24/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=15629,404,,5/28/17,Not found,Desktop,6/25/17
http://www.law.columbia.edu/alumni/news/2009/12/music-lawyers,404,,1/20/17,Not found,Desktop,6/1/17
http://www.law.columbia.edu/calendar/event/61389,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/sites/default/files/faculty_profile/files/cv-gillian-lester-9-2016.pdf,404,,4/18/17,Not found,Desktop,6/8/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=64214&showthumb=0,404,,5/30/17,Not found,Desktop,6/28/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/Clearinghouse%20Article.pdf,404,,1/21/17,Not found,Desktop,6/24/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/Ethics%20of%20Conflicting%20Responsibilities%20of%20State%20Government%20Lawyers%20and%20the%20Role%20of%20Criminal%20Law.doc,404,,6/10/17,Not found,Desktop,7/1/17
http://www.law.columbia.edu/experimentalism?exclusive=filemgr.download&file_id=96626&rtcontentdisposition=filename%3DGarrett%20-%20Remedying%20Racial%20Profiling.doc,404,,5/4/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/fac/Walter_Werner,404,,1/24/17,Not found,Desktop,7/14/17
http://www.law.columbia.edu/internationalprograms/october2001update/dualdegreelondonllm10.2001.html,404,,5/12/17,Not found,Desktop,5/12/17
http://www.law.columbia.edu/center_program/law_economics/lawinnovation/blipconf,404,,6/18/17,Not found,Desktop,6/18/17
http://www.law.columbia.edu/focusareas/curriculum,404,,1/19/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/fac/John_Witt,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/center_program/law_economics/wp_listing_1/wp_listing?exclusive=filemgr.download&file_id=81114&rtcontentdisposition=filename%3DWP228.pdf,404,,1/24/17,Not found,Desktop,7/26/17
http://www.law.columbia.edu/fac/John_Coffee%2520Jr.,404,,6/24/17,Not found,Desktop,6/24/17
http://www.law.columbia.edu/media_inquiries/news_faculty/europe,404,,7/6/17,Not found,Desktop,7/6/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=621056,404,,6/15/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/images,404,,1/19/17,Not found,Desktop,7/5/17
http://www.law.columbia.edu/fac/Elizabeth_Maringer,404,,6/18/17,Not found,Desktop,6/18/17
http://www.law.columbia.edu/fac/Mitchell_Kane,404,,7/9/17,Not found,Desktop,7/9/17
http://www.law.columbia.edu/current_student/student_service/Law_Journals/human_rights,404,,7/1/17,Not found,Desktop,7/1/17
http://www.law.columbia.edu/focusareas/adr_portal,404,,2/16/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6482&showthumb=0,404,,6/16/17,Not found,Desktop,6/16/17
http://www.law.columbia.edu/reunion-2012/Interactive,404,,1/29/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Pomeranz_CDC_Symposium.pdf,404,,6/3/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6405&main.schoolYear=2010-11,404,,1/25/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/journals_pubs/grad_books/summerreading,404,,6/23/17,Not found,Desktop,6/23/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/Some%20Ethical%20and%20Political%20Problems%20of%20a%20Government%20Attorney_0.pdf,404,,6/18/17,Not found,Desktop,6/24/17
http://www.law.columbia.edu/alumni/news/2009/05/lowenstein,404,,5/22/17,Not found,Desktop,5/22/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=154954&rtcontentdisposition=filename%3Dhealthcarelawsuit.pdf,404,,6/20/17,Not found,Desktop,6/20/17
http://www.law.columbia.edu/media_inquiries/news_faculty/white-collar-crime,404,,1/22/17,Not found,Desktop,6/28/17
http://www.law.columbia.edu/fac/Peter_Theis,404,,6/29/17,Not found,Desktop,6/29/17
http://www.law.columbia.edu/law_school/communications/reports/winter2003/b_black?&,404,,1/21/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/experimentalism?exclusive=filemgr.download&file_id=96631&rtcontentdisposition=filename%3DParkin%20-%20Port%20of%20Oakland.doc,404,,1/21/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/null/Staudt+-+Fall+10+WS?exclusive=filemgr.download&file_id=55836&showthumb=0,404,,2/1/17,Not found,Desktop,5/7/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/UPR%20report%20November%202010.pdf,404,,5/28/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=8513,404,,6/29/17,Not found,Desktop,6/29/17
http://www.law.columbia.edu/fac/I._Koenigsberg,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=62593,404,,2/1/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/reunion-2012,404,,7/11/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=5511,404,,5/14/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/cls_syllabus_fall_2014_-_9.21.pdf,404,,7/9/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/CLE%20Materials%20April%207th%20U.S.%20and%20IA%20HR%20System.pdf,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/fac/Eva_Subotnik,404,,6/11/17,Not found,Desktop,6/11/17
http://www.law.columbia.edu/alumni/highlights/alumni_news/2003/july,404,,7/19/17,Not found,Desktop,7/19/17
http://www.law.columbia.edu/law_school/communications/reports/Spring2002/next2,404,,5/4/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/media_inquiries/news_faculty?&,404,,1/21/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/fac/Celia%20Goldwag_Barenholtz,404,,7/11/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/alumni/news/2010/02/henry-monaghan,404,,1/25/17,Not found,Desktop,6/27/17
http://www.law.columbia.edu/center_program/intel_prop/graduates/media,404,,6/27/17,Not found,Desktop,6/27/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=541654,404,,5/31/17,Not found,Desktop,5/31/17
http://www.law.columbia.edu/gsoto@law.columbia.edu,404,,6/15/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=151584,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/library/projects/jewel,404,,5/15/17,Not found,Desktop,5/21/17
http://www.law.columbia.edu/center_program/ag/disasterplan,404,,7/3/17,Not found,Desktop,7/3/17
http://www.law.columbia.edu/alumni/news/2010/03/oxford,404,,1/21/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6448&showthumb=0,404,,6/8/17,Not found,Desktop,7/2/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=152410&rtcontentdisposition=filename%3D2009%20Summer%20Meeting%20Speech.doc,404,,6/21/17,Not found,Desktop,6/21/17
http://www.law.columbia.edu/center_program/law_economics/wp_listing_1/wp_listing?exclusive=filemgr.download&file_id=64230&rtcontentdisposition=filename%3DWorking+Paper+No.199.pdf,404,,1/25/17,Not found,Desktop,7/20/17
http://www.law.columbia.edu/law_school/roomreserve,404,,6/24/17,Not found,Desktop,6/24/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Obesity-The_New_Frontier_of_Public_Health_Law.pdf,404,,5/31/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/focusareas/hr_portal,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/media_inquiries/news_faculty/policing?&,404,,1/25/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/law_school/communications/reports/fall2003/students?&,404,,1/25/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/fac/Daniel_Stewart,404,,3/25/17,Not found,Desktop,5/27/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621377&rtcontentdisposition=filename%3DDavis.pdf,404,,6/19/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/media_inquiries/news_faculty/class_action,404,,6/13/17,Not found,Desktop,6/13/17
http://www.law.columbia.edu/fac/Samuel_Bray,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/center_program/law_economics/wp_listing_1/wp_listing?exclusive=filemgr.download&file_id=64212&rtcontentdisposition=filename%3DWP207.pdf,404,,5/17/17,Not found,Desktop,5/17/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=151442,404,,7/10/17,Not found,Desktop,7/10/17
http://www.law.columbia.edu/fac/Anne_Siders,404,,6/25/17,Not found,Desktop,6/25/17
http://www.law.columbia.edu/graduation-2009/152113/jd-degree-2009-candidates,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/fac/Father%20William_Dailey,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/Materials%20Packet%20March%209%20Meeting.pdf,404,,7/7/17,Not found,Desktop,7/7/17
http://www.law.columbia.edu/centers/climatechange/legislation,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/Ethics%20in%20the%20Defense%20of%20a%20High%20Profile%20Class%20Action%20with%20Personal%20Involvement.doc,404,,6/10/17,Not found,Desktop,6/11/17
http://www.law.columbia.edu/clweb/freespeech,404,,5/11/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/The%20Effect%20of%20Fast-Food%20Restaurants%20on%20Obesity%2CJanet%20Currie.pdf,404,,6/2/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/media_inquiries/news_faculty/civilprocedure,404,,6/14/17,Not found,Desktop,6/14/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/ctlm%20docs/Al-Rawi%20Excerpt.pdf,404,,7/16/17,Not found,Desktop,7/16/17
http://www.law.columbia.edu/fac/Stewart_Sterk,404,,6/12/17,Not found,Desktop,6/12/17
http://www.law.columbia.edu/center_program/ag/rss,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/Drones%20summary%20and%20recommendations.pdf,404,,7/26/17,Not found,Desktop,7/26/17
http://www.law.columbia.edu/null/SanchiricoMar5paper2?exclusive=filemgr.download&file_id=10759&showthumb=0,404,,6/21/17,Not found,Desktop,6/21/17
http://www.law.columbia.edu/null/WP251?exclusive=filemgr.download&file_id=92239&showthumb=0,404,,5/28/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/null/SanchiricoMar5paper1?exclusive=filemgr.download&file_id=10758&showthumb=0,404,,6/8/17,Not found,Desktop,6/8/17
http://www.law.columbia.edu/fac/Julie_Brill,404,,6/11/17,Not found,Desktop,6/11/17
http://www.law.columbia.edu/media_inquiries/news_faculty/spain,404,,7/25/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/fac/Lynne_Sagalyn,404,,7/20/17,Not found,Desktop,7/22/17
http://www.law.columbia.edu/null/Khanna-Sp03?exclusive=filemgr.download&file_id=55110&showthumb=0,404,,6/15/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/null/Liebman+Milhaupt-Reputational+Sanctions+in+China+11-1-07?exclusive=filemgr.download&file_id=13618&showthumb=0,404,,1/31/17,Not found,Desktop,5/5/17
http://www.law.columbia.edu/sexuality-,404,,5/10/17,Not found,Desktop,5/10/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=16359&rtcontentdisposition=filename%3DBroderick_Qui%20Tam%20Provisions%20and%20the%20Public%20Interest.PDF,404,,5/29/17,Not found,Desktop,5/29/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=5444,404,,5/28/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6478&showthumb=0,404,,4/5/17,Not found,Desktop,6/18/17
http://www.law.columbia.edu/fac/Claire_Priest,404,,6/17/17,Not found,Desktop,6/17/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=15595&rtcontentdisposition=filename%3DCLS_Charities_Project_update_10.08.pdf,404,,6/21/17,Not found,Desktop,6/21/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621379&rtcontentdisposition=filename%3DMarotta-Wurgler.pdf,404,,6/19/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/fac/Jeremy_Feinberg,404,,7/2/17,Not found,Desktop,7/2/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=8515,404,,6/15/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=13460&rtcontentdisposition=filename%3D9-8-07%20Task%20Force%20Will%20Seek%20More%20Loan%20Revisions%20WSJ.pdf,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/null/Intention+Fish2?exclusive=filemgr.download&file_id=96495&showthumb=0,404,,7/9/17,Not found,Desktop,7/9/17
http://www.law.columbia.edu/fac/Scott_Shapiro,404,,3/20/17,Not found,Desktop,5/31/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=64142&showthumb=0,404,,6/1/17,Not found,Desktop,7/3/17
http://www.law.columbia.edu/center_program/legal_theory/papers/spring2010,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=613030,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/fall2011,404,,1/27/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/alumni/highlights/alumni_news/2006/spring06/Peralta,404,,2/1/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/center_program/crime/Research/Research_1,404,,7/22/17,Not found,Desktop,7/22/17
"http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/The%20Effect%20of%20Fast-Food%20Restaurants%20on%20Obesity,Janet%20Currie.pdf",404,,5/30/17,Not found,Desktop,7/28/17
http://www.law.columbia.edu/law_school/communications/reports/winter2002/enviro_at_cls4,404,,7/26/17,Not found,Desktop,7/26/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61410,404,,7/23/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/center_program/ag/Past_Conference/Charitable_Orgs,404,,6/24/17,Not found,Desktop,6/24/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=162914,404,,5/5/17,Not found,Desktop,5/5/17
http://www.law.columbia.edu/alumni/news/2009/03/david-freedman?&,404,,1/21/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=64143&showthumb=0,404,,6/2/17,Not found,Desktop,7/1/17
http://www.law.columbia.edu/fac/Pablo_Spiller,404,,5/28/17,Not found,Desktop,7/1/17
http://www.law.columbia.edu/hfs-moot-court,404,,5/18/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=858,404,,6/11/17,Not found,Desktop,6/11/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=164338,404,,6/17/17,Not found,Desktop,6/17/17
http://www.law.columbia.edu/fac/Dean_Spade,404,,6/15/17,Not found,Desktop,6/15/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Issues_in_the_Registration.pdf,404,,6/1/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=154847,404,,7/23/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/calendar/event/622821,404,,1/20/17,Not found,Desktop,6/21/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61982,404,,6/9/17,Not found,Desktop,6/9/17
http://www.law.columbia.edu/law_school/communications/reports/summer06/capitalpunish?&call=publishmgr.delete,404,,2/3/17,Not found,Desktop,7/7/17
http://www.law.columbia.edu/hemphill/research-intellectual-property,404,,7/22/17,Not found,Desktop,7/22/17
http://www.law.columbia.edu/null/Daines-Fall02?exclusive=filemgr.download&file_id=5597&showthumb=0,404,,3/23/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/null/Arlen+-+Fall+04+WS?exclusive=filemgr.download&file_id=95160&showthumb=0,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/calendar/event/627,404,,1/20/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/hamburger?exclusive=filemgr.download&file_id=97259&rtcontentdisposition=filename%3DA,404,,1/22/17,Not found,Desktop,7/22/17
http://www.law.columbia.edu/law_school/communications/reports/summer2004?&call=publishmgr.delete,404,,1/22/17,Not found,Desktop,7/9/17
http://www.law.columbia.edu/home?&main2.view=vnews.list&main2.ctrl=newsmgr.list&global.now=11-13-2015,404,,6/14/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/null/Jollls+-+Fall+04+WS?exclusive=filemgr.download&file_id=94140&showthumb=0,404,,6/30/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/alumni/alumni_notes,404,,7/28/17,Not found,Desktop,7/28/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=151210,404,,6/7/17,Not found,Desktop,6/7/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/georgetown_2015_-_final.pdf,404,,6/8/17,Not found,Desktop,7/11/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621337&rtcontentdisposition=filename%3DGillette.pdf,404,,6/18/17,Not found,Desktop,6/18/17
http://www.law.columbia.edu/home?&main2.view=vnews.list&main2.ctrl=newsmgr.list&global.now=03-23-2016,404,,5/4/17,Not found,Desktop,7/26/17
http://www.law.columbia.edu/media_inquiries/news_faculty/united_nations,404,,5/28/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/law_school/communications/reports/winter2003/j_witt?&,404,,1/25/17,Not found,Desktop,7/29/17
"http://www.law.columbia.edu/reunion-2012/61966/old-friends,-new-arrivals?&",404,,1/25/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/media_inquiries/news_faculty/tortreform,404,,6/23/17,Not found,Desktop,6/23/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Editorial_Salvation_by_Registration.pdf,404,,6/1/17,Not found,Desktop,7/28/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Gibson_Santa_DERP_Project.pdf,404,,6/1/17,Not found,Desktop,7/28/17
http://www.law.columbia.edu/home?&main2.view=vnews.list&main2.ctrl=newsmgr.list&global.now=06-02-2015,404,,5/4/17,Not found,Desktop,5/28/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Health_Industry_Practices_That_Create_Conflicts.pdf,404,,5/31/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Early_Experiences_with_Disclosure_Laws.pdf,404,,5/31/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Medicare_Prescription_Drug_Coverage_Gap.pdf,404,,5/31/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/law_school/communications/reports/fall2003/prosenblum?&,404,,1/21/17,Not found,Desktop,6/16/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Doctors_Ties_to_Drug_Makers-NY_Times_3-21-07.pdf,404,,6/1/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Obesity%20%E2%80%94%20The%20New%20Frontier%20of%20Public%20Health%20Law..pdf,404,,6/2/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=5565,404,,5/14/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/Rethinking%20the%20Professional%20Responsibilities%20of%20Federal%20Agency%20Lawyers_0.pdf,404,,5/30/17,Not found,Desktop,7/27/17
http://www.law.columbia.edu/_js/lib/fckeditor/faculty/adjunct_faculty?&main.ctrl=contactmgr.detail&main.view=profiles.inline_detail&global.id=9422,404,,6/20/17,Not found,Desktop,6/20/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/The-Regulation-of-Online-Pharmacies-The-Need-for-a-Combined-Federal-and-State-Effort.pdf,404,,5/31/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/make_gift/how_to_give/match,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Dept%20of%20Justice%20Antitrust%20Division-Final%20Statement%20of%20Antitrust%20Enforcement%20Policy%20Regarding%20Accountable%20Care%20Organizations.pdf,404,,6/8/17,Not found,Desktop,7/22/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Confidentiality_Laws_and_Secrecy.pdf,404,,6/1/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/wong_a._role_of_the_state_attorney_general_in_the_sharing_economy.pdf,404,,6/2/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Eliot-Spitzer-v-GlaxoSmithKline.pdf,404,,6/2/17,Not found,Desktop,7/23/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621330&rtcontentdisposition=filename%3DIacobucci.pdf,404,,6/19/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/ag_and_cid_rwehman_cls_13_0.pdf,404,,6/2/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/LG%26K-C.Dev_.%20-%20KJO%20Basic%20Antitrust%20Rules%20of%20Thumb%20%2811-29-06%29.pdf,404,,6/7/17,Not found,Desktop,7/24/17
http://www.law.columbia.edu/null/Romano+-+Fall+04+BS?exclusive=filemgr.download&file_id=94133&showthumb=0,404,,7/20/17,Not found,Desktop,7/20/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=5578,404,,7/6/17,Not found,Desktop,7/6/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621356&rtcontentdisposition=filename%3DTriantis.pdf,404,,6/19/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6473&showthumb=0,404,,5/31/17,Not found,Desktop,6/30/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621338&rtcontentdisposition=filename%3DGilson-Sabel-Scott.pdf,404,,6/19/17,Not found,Desktop,6/19/17
http://www.law.columbia.edu/llm_intro/grad_studies/courses/corp_sec?&,404,,1/21/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/llm_jsd/grad_studies/courses/Human_Rights,404,,5/26/17,Not found,Desktop,5/26/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Pharmaceutical_Industry_Relations.pdf,404,,6/2/17,Not found,Desktop,7/29/17
http://www.law.columbia.edu/fac/Mihir_Desai,404,,7/13/17,Not found,Desktop,7/13/17
http://www.law.columbia.edu/graduation-2012/video,404,,1/27/17,Not found,Desktop,5/21/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Wage%20and%20Hour%20Report%20FINAL_0.pdf,404,,6/2/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/law_school/communications/reports/winter07/louishenkin/tribute,404,,7/5/17,Not found,Desktop,7/5/17
http://www.law.columbia.edu/reunion-2011/interactive/60149/picnic-lunch-gallery-1,404,,1/26/17,Not found,Desktop,7/4/17
http://www.law.columbia.edu/home?&main.ctrl=newsmgr.list&main.view=vnews.list&global.now=06-01-2015,404,,5/27/17,Not found,Desktop,5/27/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/22_hlr_185.pdf,404,,5/31/17,Not found,Desktop,7/28/17
http://www.law.columbia.edu/home?&main2.view=vnews.list&main2.ctrl=newsmgr.list&global.now=07-31-2015,404,,5/4/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/campins_nicholas_-_private_financing_of_state_attorneys_general_enforcement_actions.pdf,404,,6/3/17,Not found,Desktop,7/24/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/zach_mason.pdf,404,,6/4/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/null/Goldstein+Summer+Application+10?exclusive=filemgr.download&file_id=162350&showthumb=0,404,,6/26/17,Not found,Desktop,6/26/17
http://www.law.columbia.edu/sites/default/files/microsites/attorneys-general/files/Anderson_Medicaid_Last.ppt,404,,6/4/17,Not found,Desktop,7/26/17
http://www.law.columbia.edu/media_inquiries/news_faculty/gender-sexuality,404,,6/23/17,Not found,Desktop,6/23/17
http://www.law.columbia.edu/home?&main.ctrl=newsmgr.list&main.view=vnews.list&global.now=11-24-2015,404,,5/4/17,Not found,Desktop,7/25/17
http://www.law.columbia.edu/fac/Franco_Ferrari,404,,7/8/17,Not found,Desktop,7/8/17
